PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,1,f,12,1,O,1,1,1962,2,O,83209,4,2,6,0
HUN,1,f,13,1,O,1,1,1962,2,O,83135,4,2,6,0
HUN,1,f,14,1,O,1,1,1962,2,O,79891,4,2,6,0
HUN,1,f,15,1,O,1,1,1962,2,O,70296,4,2,6,0
HUN,1,f,16,1,O,1,1,1962,2,O,70057,4,2,6,0
HUN,1,f,17,1,O,1,1,1962,2,O,79705,4,2,6,0
HUN,1,f,18,1,O,1,1,1962,2,O,73508,4,2,6,0
HUN,1,f,19,1,O,1,1,1962,2,O,75963,4,2,6,0
HUN,1,f,20,1,O,1,1,1962,2,O,71090,4,2,6,0
HUN,1,f,21,1,O,1,1,1962,2,O,74286,4,2,6,0
HUN,1,f,22,1,O,1,1,1962,2,O,69769,4,2,6,0
HUN,1,f,23,1,O,1,1,1962,2,O,70680,4,2,6,0
HUN,1,f,24,1,O,1,1,1962,2,O,69162,4,2,6,0
HUN,1,f,25,1,O,1,1,1962,2,O,68946,4,2,6,0
HUN,1,f,26,1,O,1,1,1962,2,O,70261,4,2,6,0
HUN,1,f,27,1,O,1,1,1962,2,O,70555,4,2,6,0
HUN,1,f,28,1,O,1,1,1962,2,O,72222,4,2,6,0
HUN,1,f,29,1,O,1,1,1962,2,O,73917,4,2,6,0
HUN,1,f,30,1,O,1,1,1962,2,O,72550,4,2,6,0
HUN,1,f,31,1,O,1,1,1962,2,O,77856,4,2,6,0
HUN,1,f,32,1,O,1,1,1962,2,O,74902,4,2,6,0
HUN,1,f,33,1,O,1,1,1962,2,O,76843,4,2,6,0
HUN,1,f,34,1,O,1,1,1962,2,O,74405,4,2,6,0
HUN,1,f,35,1,O,1,1,1962,2,O,78556,4,2,6,0
HUN,1,f,36,1,O,1,1,1962,2,O,80552,4,2,6,0
HUN,1,f,37,1,O,1,1,1962,2,O,73992,4,2,6,0
HUN,1,f,38,1,O,1,1,1962,2,O,78600,4,2,6,0
HUN,1,f,39,1,O,1,1,1962,2,O,82235,4,2,6,0
HUN,1,f,40,1,O,1,1,1962,2,O,80110,4,2,6,0
HUN,1,f,41,1,O,1,1,1962,2,O,79425,4,2,6,0
HUN,1,f,42,1,O,1,1,1962,2,O,69188,4,2,6,0
HUN,1,f,43,1,O,1,1,1962,2,O,38373,4,2,6,0
HUN,1,f,44,1,O,1,1,1962,2,O,38293,4,2,6,0
HUN,1,f,45,1,O,1,1,1962,2,O,39625,4,2,6,0
HUN,1,f,46,1,O,1,1,1962,2,O,52457,4,2,6,0
HUN,1,f,47,1,O,1,1,1962,2,O,76526,4,2,6,0
HUN,1,f,48,1,O,1,1,1962,2,O,74556,4,2,6,0
HUN,1,f,49,1,O,1,1,1962,2,O,77581,4,2,6,0
HUN,1,f,50,1,O,1,1,1962,2,O,71449,4,2,6,0
HUN,1,f,51,1,O,1,1,1962,2,O,74330,4,2,6,0
HUN,1,f,52,1,O,1,1,1962,2,O,72285,4,2,6,0
HUN,1,f,53,1,O,1,1,1962,2,O,70636,4,2,6,0
HUN,1,f,54,1,O,1,1,1962,2,O,67836,4,2,6,0
HUN,1,f,55,1,O,1,1,1962,2,O,64690,4,2,6,0
HUN,1,f,56,1,O,1,1,1962,2,O,60807,4,2,6,0
HUN,1,f,57,1,O,1,1,1962,2,O,60726,4,2,6,0
HUN,1,f,58,1,O,1,1,1962,2,O,60541,4,2,6,0
HUN,1,f,59,1,O,1,1,1962,2,O,60896,4,2,6,0
HUN,1,f,60,1,O,1,1,1962,2,O,56834,4,2,6,0
HUN,1,f,61,1,O,1,1,1962,2,O,59651,4,2,6,0
HUN,1,f,62,1,O,1,1,1962,2,O,54116,4,2,6,0
HUN,1,f,63,1,O,1,1,1962,2,O,53472,4,2,6,0
HUN,1,f,64,1,O,1,1,1962,2,O,51879,4,2,6,0
HUN,1,f,65,1,O,1,1,1962,2,O,49707,4,2,6,0
HUN,1,f,66,1,O,1,1,1962,2,O,47057,4,2,6,0
HUN,1,f,67,1,O,1,1,1962,2,O,44146,4,2,6,0
HUN,1,f,68,1,O,1,1,1962,2,O,41945,4,2,6,0
HUN,1,f,69,1,O,1,1,1962,2,O,38491,4,2,6,0
HUN,1,f,70,1,O,1,1,1962,2,O,33931,4,2,6,0
HUN,1,f,71,1,O,1,1,1962,2,O,30937,4,2,6,0
HUN,1,f,72,1,O,1,1,1962,2,O,31152,4,2,6,0
HUN,1,f,73,1,O,1,1,1962,2,O,31131,4,2,6,0
HUN,1,f,74,1,O,1,1,1962,2,O,27198,4,2,6,0
HUN,1,f,75,1,O,1,1,1962,2,O,25596,4,2,6,0
HUN,1,f,76,1,O,1,1,1962,2,O,23158,4,2,6,0
HUN,1,f,77,1,O,1,1,1962,2,O,21301,4,2,6,0
HUN,1,f,78,1,O,1,1,1962,2,O,18612,4,2,6,0
HUN,1,f,79,1,O,1,1,1962,2,O,16875,4,2,6,0
HUN,1,f,80,1,O,1,1,1962,2,O,13277,4,2,6,0
HUN,1,f,81,1,O,1,1,1962,2,O,12329,4,2,6,0
HUN,1,f,82,1,O,1,1,1962,2,O,9609,4,2,6,0
HUN,1,f,83,1,O,1,1,1962,2,O,7852,4,2,6,0
HUN,1,f,84,1,O,1,1,1962,2,O,6381,4,2,6,0
HUN,1,f,85,1,O,1,1,1962,2,O,5311,4,2,6,0
HUN,1,f,86,1,O,1,1,1962,2,O,4395,4,2,6,0
HUN,1,f,87,1,O,1,1,1962,2,O,3039,4,2,6,0
HUN,1,f,88,1,O,1,1,1962,2,O,2297,4,2,6,0
HUN,1,f,89,1,O,1,1,1962,2,O,1726,4,2,6,0
HUN,1,f,90,+,O,1,1,1962,2,O,4426,4,2,6,0
HUN,1,f,TOT,NA,O,1,1,1962,2,O,5198464,4,2,6,0
HUN,1,m,0,1,O,1,1,1962,2,O,69616,4,2,6,0
HUN,1,m,1,1,O,1,1,1962,2,O,71817,4,2,6,0
HUN,1,m,2,1,O,1,1,1962,2,O,73471,4,2,6,0
HUN,1,m,3,1,O,1,1,1962,2,O,76813,4,2,6,0
HUN,1,m,4,1,O,1,1,1962,2,O,80436,4,2,6,0
HUN,1,m,5,1,O,1,1,1962,2,O,92097,4,2,6,0
HUN,1,m,6,1,O,1,1,1962,2,O,99462,4,2,6,0
HUN,1,m,7,1,O,1,1,1962,2,O,106013,4,2,6,0
HUN,1,m,8,1,O,1,1,1962,2,O,96874,4,2,6,0
HUN,1,m,9,1,O,1,1,1962,2,O,86270,4,2,6,0
HUN,1,m,10,1,O,1,1,1962,2,O,87475,4,2,6,0
HUN,1,m,11,1,O,1,1,1962,2,O,90096,4,2,6,0
HUN,1,m,12,1,O,1,1,1962,2,O,87018,4,2,6,0
HUN,1,m,13,1,O,1,1,1962,2,O,85460,4,2,6,0
HUN,1,m,14,1,O,1,1,1962,2,O,82567,4,2,6,0
HUN,1,m,15,1,O,1,1,1962,2,O,72527,4,2,6,0
HUN,1,m,16,1,O,1,1,1962,2,O,71611,4,2,6,0
HUN,1,m,17,1,O,1,1,1962,2,O,81659,4,2,6,0
HUN,1,m,18,1,O,1,1,1962,2,O,74686,4,2,6,0
HUN,1,m,19,1,O,1,1,1962,2,O,75681,4,2,6,0
HUN,1,m,20,1,O,1,1,1962,2,O,71711,4,2,6,0
HUN,1,m,21,1,O,1,1,1962,2,O,73768,4,2,6,0
HUN,1,m,22,1,O,1,1,1962,2,O,68158,4,2,6,0
HUN,1,m,23,1,O,1,1,1962,2,O,66713,4,2,6,0
HUN,1,m,24,1,O,1,1,1962,2,O,63197,4,2,6,0
HUN,1,m,25,1,O,1,1,1962,2,O,63717,4,2,6,0
HUN,1,m,26,1,O,1,1,1962,2,O,66784,4,2,6,0
HUN,1,m,27,1,O,1,1,1962,2,O,68172,4,2,6,0
HUN,1,m,28,1,O,1,1,1962,2,O,69582,4,2,6,0
HUN,1,m,29,1,O,1,1,1962,2,O,70441,4,2,6,0
HUN,1,m,30,1,O,1,1,1962,2,O,70183,4,2,6,0
HUN,1,m,31,1,O,1,1,1962,2,O,75178,4,2,6,0
HUN,1,m,32,1,O,1,1,1962,2,O,72725,4,2,6,0
HUN,1,m,33,1,O,1,1,1962,2,O,73381,4,2,6,0
HUN,1,m,34,1,O,1,1,1962,2,O,71184,4,2,6,0
