"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","F","1973","16","TL","53.874600456621"
"CA","F","1973","16","TU","45.125399543379"
"CA","F","1973","17","TL","55.248401826484"
"CA","F","1973","17","TU","53.751598173516"
"CA","F","1973","18","TL","79.7408105022831"
"CA","F","1973","18","TU","69.2591894977169"
"CA","F","1973","19","TL","75.3469178082192"
"CA","F","1973","19","TU","74.6530821917808"
"CA","F","1973","20","TL","70.8392694063927"
"CA","F","1973","20","TU","68.1607305936073"
"CA","F","1973","21","TL","70.6178652968037"
"CA","F","1973","21","TU","70.3821347031963"
"CA","F","1973","22","TL","67.2471461187215"
"CA","F","1973","22","TU","70.7528538812785"
"CA","F","1973","23","TL","79.5082191780822"
"CA","F","1973","23","TU","73.4917808219178"
"CA","F","1973","24","TL","69.3861872146119"
"CA","F","1973","24","TU","68.6138127853881"
"CA","F","1973","25","TL","71.8901255707762"
"CA","F","1973","25","TU","68.1098744292238"
"CA","F","1973","26","TL","79.5385844748858"
"CA","F","1973","26","TU","66.4614155251142"
"CA","F","1973","27","TL","66.5328196347032"
"CA","F","1973","27","TU","73.4671803652968"
"CA","F","1973","28","TL","77.9474315068493"
"CA","F","1973","28","TU","62.0525684931507"
"CA","F","1973","29","TL","67.5543378995434"
"CA","F","1973","29","TU","65.4456621004566"
"CA","F","1973","30","TL","79.8257420091324"
"CA","F","1973","30","TU","65.1742579908676"
"CA","F","1973","31","TL","74.2561643835616"
"CA","F","1973","31","TU","79.7438356164384"
"CA","F","1973","32","TL","60.4241438356164"
"CA","F","1973","32","TU","72.5758561643836"
"CA","F","1973","33","TL","66.8701484018265"
"CA","F","1973","33","TU","61.1298515981735"
"CA","F","1973","34","TL","76.424600456621"
"CA","F","1973","34","TU","76.575399543379"
"CA","F","1973","35","TL","81.6946347031963"
"CA","F","1973","35","TU","89.3053652968037"
"CA","F","1973","36","TL","84.5102168949772"
"CA","F","1973","36","TU","85.4897831050228"
"CA","F","1973","37","TL","98.8799086757991"
"CA","F","1973","37","TU","92.1200913242009"
"CA","F","1973","38","TL","91.6700342465753"
"CA","F","1973","38","TU","101.329965753425"
"CA","F","1973","39","TL","106.975456621005"
"CA","F","1973","39","TU","115.024543378995"
"CA","F","1973","40","TL","122.15850456621"
"CA","F","1973","40","TU","133.84149543379"
"CA","F","1973","41","TL","125.628595890411"
"CA","F","1973","41","TU","132.371404109589"
"CA","F","1973","42","TL","118.031278538813"
"CA","F","1973","42","TU","126.968721461187"
"CA","F","1973","43","TL","157.79149543379"
"CA","F","1973","43","TU","167.20850456621"
"CA","F","1973","44","TL","154.863584474886"
"CA","F","1973","44","TU","160.136415525114"
"CA","F","1973","45","TL","187.141952054795"
"CA","F","1973","45","TU","177.858047945205"
"CA","F","1973","46","TL","235.798801369863"
"CA","F","1973","46","TU","230.201198630137"
"CA","F","1973","47","TL","253.140582191781"
"CA","F","1973","47","TU","250.859417808219"
"CA","F","1973","48","TL","278.16803652968"
"CA","F","1973","48","TU","270.83196347032"
"CA","F","1973","49","TL","281.187671232877"
"CA","F","1973","49","TU","300.812328767123"
"CA","F","1973","50","TL","282.932020547945"
"CA","F","1973","50","TU","313.067979452055"
"CA","F","1973","51","TL","326.422317351598"
"CA","F","1973","51","TU","341.577682648402"
"CA","F","1973","52","TL","346.274714611872"
"CA","F","1973","52","TU","361.725285388128"
"CA","F","1973","53","TL","386.115353881279"
"CA","F","1973","53","TU","380.884646118721"
"CA","F","1973","54","TL","327.783162100457"
"CA","F","1973","54","TU","346.216837899543"
"CA","F","1973","55","TL","391.376997716895"
"CA","F","1973","55","TU","391.623002283105"
"CA","F","1973","56","TL","393.180764840183"
"CA","F","1973","56","TU","421.819235159817"
"CA","F","1973","57","TL","417.924600456621"
"CA","F","1973","57","TU","442.075399543379"
"CA","F","1973","58","TL","445.206221461187"
"CA","F","1973","58","TU","465.793778538813"
"CA","F","1973","59","TL","490.499828767123"
"CA","F","1973","59","TU","492.500171232877"
"CA","F","1973","60","TL","489.056107305936"
"CA","F","1973","60","TU","512.943892694064"
"CA","F","1973","61","TL","492.854623287671"
"CA","F","1973","61","TU","516.145376712329"
"CA","F","1973","62","TL","519.357933789954"
"CA","F","1973","62","TU","569.642066210046"
"CA","F","1973","63","TL","536.789668949772"
"CA","F","1973","63","TU","539.210331050228"
"CA","F","1973","64","TL","555.588413242009"
"CA","F","1973","64","TU","598.411586757991"
"CA","F","1973","65","TL","641.607077625571"
"CA","F","1973","65","TU","659.392922374429"
"CA","F","1973","66","TL","658.076655251142"
"CA","F","1973","66","TU","669.923344748858"
"CA","F","1973","67","TL","698.097317351598"
"CA","F","1973","67","TU","687.902682648402"
"CA","F","1973","68","TL","655.5774543379"
"CA","F","1973","68","TU","680.4225456621"
"CA","F","1973","69","TL","707.255308219178"
"CA","F","1973","69","TU","705.744691780822"
"CA","F","1973","70","TL","707.961529680365"
"CA","F","1973","70","TU","786.038470319635"
"CA","F","1973","71","TL","748.070947488584"
"CA","F","1973","71","TU","754.929052511416"
"CA","F","1973","72","TL","849.600228310502"
"CA","F","1973","72","TU","952.399771689498"
"CA","F","1973","73","TL","938.769349315068"
"CA","F","1973","73","TU","922.230650684932"
"CA","F","1973","74","TL","842.202568493151"
"CA","F","1973","74","TU","947.797431506849"
"CA","F","1973","75","TL","973.260216894977"
"CA","F","1973","75","TU","981.739783105023"
"CA","F","1973","76","TL","902.196404109589"
"CA","F","1973","76","TU","1049.80359589041"
"CA","F","1973","77","TL","1062.94931506849"
"CA","F","1973","77","TU","1098.05068493151"
"CA","F","1973","78","TL","1117.26164383562"
"CA","F","1973","78","TU","1142.73835616438"
"CA","F","1973","79","TL","1102.53721461187"
"CA","F","1973","79","TU","1153.46278538813"
"CA","F","1973","80","TL","1191.85901826484"
"CA","F","1973","80","TU","1290.14098173516"
"CA","F","1973","81","TL","1150.58510273973"
"CA","F","1973","81","TU","1166.41489726027"
"CA","F","1973","82","TL","1159.12562785388"
"CA","F","1973","82","TU","1250.87437214612"
"CA","F","1973","83","TL","1215.06535388128"
"CA","F","1973","83","TU","1293.93464611872"
"CA","F","1973","84","TL","1195.00633561644"
"CA","F","1973","84","TU","1273.99366438356"
"CA","F","1973","85","TL","1135.37608447489"
"CA","F","1973","85","TU","1134.62391552511"
"CA","F","1973","86","TL","1003.57402968037"
"CA","F","1973","86","TU","1067.42597031963"
"CA","F","1973","87","TL","975.967579908676"
"CA","F","1973","87","TU","982.032420091324"
"CA","F","1973","88","TL","932.655308219178"
"CA","F","1973","88","TU","998.344691780822"
"CA","F","1973","89","TL","798.31095890411"
"CA","F","1973","89","TU","848.68904109589"
"CA","F","1973","90","TL","688.135273972603"
"CA","F","1973","90","TU","722.864726027397"
"CA","F","1973","91","TL","568.431735159817"
"CA","F","1973","91","TU","625.568264840183"
"CA","F","1973","92","TL","483.828310502283"
"CA","F","1973","92","TU","532.171689497717"
"CA","F","1973","93","TL","415.9225456621"
"CA","F","1973","93","TU","465.0774543379"
"CA","F","1973","94","TL","315.246232876712"
"CA","F","1973","94","TU","341.753767123288"
"CA","F","1973","95","TL","248.720719178082"
"CA","F","1973","95","TU","258.279280821918"
"CA","F","1973","96","TL","174.303310502283"
"CA","F","1973","96","TU","188.696689497717"
"CA","F","1973","97","TL","137.211700913242"
"CA","F","1973","97","TU","156.788299086758"
"CA","F","1973","98","TL","101.288184931507"
"CA","F","1973","98","TU","105.711815068493"
"CA","F","1973","99","TL","58.3127283105023"
"CA","F","1973","99","TU","69.6872716894977"
"CA","F","1973","100","TL","45.007705479452"
"CA","F","1973","100","TU","47.992294520548"
"CA","F","1973","101","TL","24.7377853881279"
"CA","F","1973","101","TU","36.2622146118721"
"CA","F","1973","102","TL","13.5066210045662"
"CA","F","1973","102","TU","22.4933789954338"
"CA","F","1973","103","TL","12.9602739726027"
"CA","F","1973","103","TU","11.0397260273973"
"CA","F","1973","104","TL","-10000"
"CA","F","1973","104","TU","-10000"
"CA","F","1973","105","TL","-10000"
"CA","F","1973","105","TU","-10000"
"CA","F","1973","106","TL","-10000"
"CA","F","1973","106","TU","-10000"
"CA","F","1973","107","TL","-10000"
"CA","F","1973","107","TU","-10000"
"CA","F","1973","108","TL","-10000"
"CA","F","1973","108","TU","-10000"
"CA","F","1973","109","TL","-10000"
"CA","F","1973","109","TU","-10000"
"CA","F","1973","110","TL","-10000"
"CA","F","1973","110","TU","-10000"
"CA","F","1973","111","TL","-10000"
"CA","F","1973","111","TU","-10000"
"CA","F","1973","UNK","RR","5"
"CA","F","1973","ALL","RR","78077"
"CA","F","1974","0","TL","902.211643835616"
"CA","F","1974","0","TU","871.788356164384"
"CA","F","1974","1","TL","84.9986872146119"
"CA","F","1974","1","TU","86.0013127853881"
"CA","F","1974","2","TL","47.3663242009132"
"CA","F","1974","2","TU","51.6336757990868"
"CA","F","1974","3","TL","41.0171232876712"
"CA","F","1974","3","TU","41.9828767123288"
"CA","F","1974","4","TL","31.5083333333333"
"CA","F","1974","4","TU","27.4916666666667"
"CA","F","1974","5","TL","23.9817351598174"
"CA","F","1974","5","TU","37.0182648401827"
"CA","F","1974","6","TL","22.4541095890411"
"CA","F","1974","6","TU","25.5458904109589"
"CA","F","1974","7","TL","24.8440639269406"
"CA","F","1974","7","TU","18.1559360730594"
"CA","F","1974","8","TL","20.0627853881279"
"CA","F","1974","8","TU","24.9372146118721"
"CA","F","1974","9","TL","25.9815639269406"
"CA","F","1974","9","TU","26.0184360730594"
"CA","F","1974","10","TL","16.9547374429224"
"CA","F","1974","10","TU","17.0452625570776"
"CA","F","1974","11","TL","26.9106735159817"
"CA","F","1974","11","TU","23.0893264840183"
"CA","F","1974","12","TL","18.9506849315068"
"CA","F","1974","12","TU","22.0493150684932"
"CA","F","1974","13","TL","24.3131278538813"
"CA","F","1974","13","TU","23.6868721461187"
"CA","F","1974","14","TL","40.5945205479452"
"CA","F","1974","14","TU","25.4054794520548"
"CA","F","1974","15","TL","44.5392694063927"
"CA","F","1974","15","TU","39.4607305936073"
"CA","F","1974","16","TL","47.8796232876712"
"CA","F","1974","16","TU","51.1203767123288"
"CA","F","1974","17","TL","46.4259132420091"
"CA","F","1974","17","TU","52.5740867579909"
"CA","F","1974","18","TL","74.4420662100457"
"CA","F","1974","18","TU","69.5579337899543"
"CA","F","1974","19","TL","70.9132420091324"
"CA","F","1974","19","TU","69.0867579908676"
"CA","F","1974","20","TL","66.5034817351598"
"CA","F","1974","20","TU","67.4965182648402"
"CA","F","1974","21","TL","73.3626141552511"
"CA","F","1974","21","TU","65.6373858447489"
"CA","F","1974","22","TL","66.8753424657534"
"CA","F","1974","22","TU","61.1246575342466"
"CA","F","1974","23","TL","63.7550228310502"
"CA","F","1974","23","TU","67.2449771689498"
"CA","F","1974","24","TL","74.4921232876712"
"CA","F","1974","24","TU","70.5078767123288"
"CA","F","1974","25","TL","86.5686073059361"
"CA","F","1974","25","TU","85.4313926940639"
"CA","F","1974","26","TL","71.948401826484"
"CA","F","1974","26","TU","56.051598173516"
"CA","F","1974","27","TL","79.3146118721461"
"CA","F","1974","27","TU","87.6853881278539"
"CA","F","1974","28","TL","61.4331050228311"
"CA","F","1974","28","TU","57.5668949771689"
"CA","F","1974","29","TL","70.7063926940639"
"CA","F","1974","29","TU","67.2936073059361"
"CA","F","1974","30","TL","74.123801369863"
"CA","F","1974","30","TU","65.876198630137"
"CA","F","1974","31","TL","76.7952625570776"
"CA","F","1974","31","TU","84.2047374429224"
"CA","F","1974","32","TL","69.0095890410959"
"CA","F","1974","32","TU","69.9904109589041"
"CA","F","1974","33","TL","75.3174086757991"
"CA","F","1974","33","TU","74.6825913242009"
"CA","F","1974","34","TL","70.9428652968036"
"CA","F","1974","34","TU","75.0571347031964"
"CA","F","1974","35","TL","81.7552511415525"
"CA","F","1974","35","TU","87.2447488584475"
"CA","F","1974","36","TL","84.9974885844749"
"CA","F","1974","36","TU","83.0025114155251"
"CA","F","1974","37","TL","107.286187214612"
"CA","F","1974","37","TU","94.7138127853881"
"CA","F","1974","38","TL","90.7932648401826"
"CA","F","1974","38","TU","95.2067351598174"
"CA","F","1974","39","TL","90.398401826484"
"CA","F","1974","39","TU","101.601598173516"
"CA","F","1974","40","TL","110.068321917808"
"CA","F","1974","40","TU","119.931678082192"
"CA","F","1974","41","TL","124.008333333333"
"CA","F","1974","41","TU","118.991666666667"
"CA","F","1974","42","TL","133.633219178082"
"CA","F","1974","42","TU","130.366780821918"
"CA","F","1974","43","TL","149.679794520548"
"CA","F","1974","43","TU","145.320205479452"
"CA","F","1974","44","TL","159.458219178082"
"CA","F","1974","44","TU","165.541780821918"
"CA","F","1974","45","TL","186.416210045662"
"CA","F","1974","45","TU","183.583789954338"
"CA","F","1974","46","TL","196.119121004566"
"CA","F","1974","46","TU","197.880878995434"
"CA","F","1974","47","TL","227.194577625571"
"CA","F","1974","47","TU","232.805422374429"
"CA","F","1974","48","TL","232.136529680365"
"CA","F","1974","48","TU","248.863470319635"
"CA","F","1974","49","TL","266.752625570776"
"CA","F","1974","49","TU","271.247374429224"
"CA","F","1974","50","TL","289.780936073059"
"CA","F","1974","50","TU","279.219063926941"
"CA","F","1974","51","TL","316.992751141553"
"CA","F","1974","51","TU","312.007248858447"
"CA","F","1974","52","TL","335.580936073059"
"CA","F","1974","52","TU","320.419063926941"
"CA","F","1974","53","TL","384.679908675799"
"CA","F","1974","53","TU","385.320091324201"
"CA","F","1974","54","TL","370.336700913242"
"CA","F","1974","54","TU","353.663299086758"
"CA","F","1974","55","TL","371.273344748858"
"CA","F","1974","55","TU","390.726655251142"
"CA","F","1974","56","TL","442.796746575342"
"CA","F","1974","56","TU","422.203253424658"
"CA","F","1974","57","TL","418.796803652968"
"CA","F","1974","57","TU","411.203196347032"
"CA","F","1974","58","TL","454.640068493151"
"CA","F","1974","58","TU","450.359931506849"
"CA","F","1974","59","TL","497.350970319635"
"CA","F","1974","59","TU","522.649029680365"
"CA","F","1974","60","TL","479.135502283105"
"CA","F","1974","60","TU","500.864497716895"
"CA","F","1974","61","TL","494.901940639269"
"CA","F","1974","61","TU","481.098059360731"
"CA","F","1974","62","TL","555.116095890411"
"CA","F","1974","62","TU","532.883904109589"
"CA","F","1974","63","TL","581.459246575342"
"CA","F","1974","63","TU","561.540753424658"
"CA","F","1974","64","TL","611.24549086758"
"CA","F","1974","64","TU","582.75450913242"
"CA","F","1974","65","TL","614.970205479452"
"CA","F","1974","65","TU","607.029794520548"
"CA","F","1974","66","TL","642.962728310502"
"CA","F","1974","66","TU","627.037271689498"
"CA","F","1974","67","TL","644.864554794521"
"CA","F","1974","67","TU","640.135445205479"
"CA","F","1974","68","TL","724.25399543379"
"CA","F","1974","68","TU","716.74600456621"
"CA","F","1974","69","TL","702.531221461187"
"CA","F","1974","69","TU","700.468778538813"
"CA","F","1974","70","TL","777.567408675799"
"CA","F","1974","70","TU","727.432591324201"
"CA","F","1974","71","TL","779.567465753425"
"CA","F","1974","71","TU","780.432534246575"
"CA","F","1974","72","TL","827.317237442922"
"CA","F","1974","72","TU","812.682762557078"
"CA","F","1974","73","TL","825.336415525114"
"CA","F","1974","73","TU","940.663584474886"
"CA","F","1974","74","TL","994.780251141553"
"CA","F","1974","74","TU","889.219748858447"
"CA","F","1974","75","TL","956.528310502283"
"CA","F","1974","75","TU","1058.47168949772"
"CA","F","1974","76","TL","1042.76615296804"
"CA","F","1974","76","TU","984.233847031963"
"CA","F","1974","77","TL","988.652682648402"
"CA","F","1974","77","TU","1061.3473173516"
"CA","F","1974","78","TL","1136.42642694064"
"CA","F","1974","78","TU","1129.57357305936"
"CA","F","1974","79","TL","1104.70262557078"
"CA","F","1974","79","TU","1110.29737442922"
"CA","F","1974","80","TL","1110.02551369863"
"CA","F","1974","80","TU","1152.97448630137"
"CA","F","1974","81","TL","1157.15502283105"
"CA","F","1974","81","TU","1200.84497716895"
"CA","F","1974","82","TL","1144.76797945205"
"CA","F","1974","82","TU","1167.23202054795"
"CA","F","1974","83","TL","1173.22597031963"
"CA","F","1974","83","TU","1230.77402968037"
"CA","F","1974","84","TL","1189.80821917808"
"CA","F","1974","84","TU","1196.19178082192"
"CA","F","1974","85","TL","1190.15804794521"
"CA","F","1974","85","TU","1206.84195205479"
"CA","F","1974","86","TL","1104.99817351598"
"CA","F","1974","86","TU","1093.00182648402"
"CA","F","1974","87","TL","924.887671232877"
"CA","F","1974","87","TU","1009.11232876712"
"CA","F","1974","88","TL","923.499714611872"
"CA","F","1974","88","TU","928.500285388128"
"CA","F","1974","89","TL","776.049885844749"
"CA","F","1974","89","TU","807.950114155251"
"CA","F","1974","90","TL","723.001712328767"
"CA","F","1974","90","TU","707.998287671233"
"CA","F","1974","91","TL","609.400742009132"
"CA","F","1974","91","TU","581.599257990868"
"CA","F","1974","92","TL","535.700684931507"
"CA","F","1974","92","TU","530.299315068493"
"CA","F","1974","93","TL","430.385331050228"
"CA","F","1974","93","TU","468.614668949772"
"CA","F","1974","94","TL","362.501426940639"
"CA","F","1974","94","TU","357.498573059361"
"CA","F","1974","95","TL","250.649942922374"
"CA","F","1974","95","TU","254.350057077626"
"CA","F","1974","96","TL","174.202796803653"
"CA","F","1974","96","TU","202.797203196347"
"CA","F","1974","97","TL","137.042237442922"
"CA","F","1974","97","TU","149.957762557078"
"CA","F","1974","98","TL","102.47049086758"
"CA","F","1974","98","TU","109.52950913242"
"CA","F","1974","99","TL","69.6000570776256"
"CA","F","1974","99","TU","64.3999429223744"
"CA","F","1974","100","TL","45.0087899543379"
"CA","F","1974","100","TU","43.9912100456621"
"CA","F","1974","101","TL","29.4197488584475"
"CA","F","1974","101","TU","40.5802511415525"
"CA","F","1974","102","TL","21.5535388127854"
"CA","F","1974","102","TU","19.4464611872146"
"CA","F","1974","103","TL","11.1810502283105"
"CA","F","1974","103","TU","12.8189497716895"
"CA","F","1974","104","TL","8.93904109589041"
"CA","F","1974","104","TU","12.0609589041096"
"CA","F","1974","105","TL","-10000"
"CA","F","1974","105","TU","-10000"
"CA","F","1974","106","TL","-10000"
"CA","F","1974","106","TU","-10000"
"CA","F","1974","107","TL","-10000"
"CA","F","1974","107","TU","-10000"
"CA","F","1974","108","TL","-10000"
"CA","F","1974","108","TU","-10000"
"CA","F","1974","109","TL","-10000"
"CA","F","1974","109","TU","-10000"
"CA","F","1974","110","TL","-10000"
"CA","F","1974","110","TU","-10000"
"CA","F","1974","111","TL","-10000"
"CA","F","1974","111","TU","-10000"
"CA","F","1974","117","TL","-10000"
"CA","F","1974","117","TU","-10000"
"CA","F","1974","UNK","RR","10"
"CA","F","1974","ALL","RR","77341"
"CA","F","1975","0","TL","905.223687214612"
"CA","F","1975","0","TU","908.776312785388"
"CA","F","1975","1","TL","69.9168378995434"
"CA","F","1975","1","TU","78.0831621004566"
"CA","F","1975","2","TL","45.8142123287671"
"CA","F","1975","2","TU","51.1857876712329"
"CA","F","1975","3","TL","35.5600456621005"
"CA","F","1975","3","TU","37.4399543378995"
"CA","F","1975","4","TL","30.3277397260274"
"CA","F","1975","4","TU","26.6722602739726"
"CA","F","1975","5","TL","33.8706621004566"
"CA","F","1975","5","TU","29.1293378995434"
"CA","F","1975","6","TL","24.9816210045662"
"CA","F","1975","6","TU","27.0183789954338"
"CA","F","1975","7","TL","26.5125570776256"
"CA","F","1975","7","TU","26.4874429223744"
"CA","F","1975","8","TL","21.9721461187215"
"CA","F","1975","8","TU","22.0278538812785"
"CA","F","1975","9","TL","20.2852739726027"
"CA","F","1975","9","TU","20.7147260273973"
"CA","F","1975","10","TL","12.9873858447489"
"CA","F","1975","10","TU","11.0126141552511"
"CA","F","1975","11","TL","16.962899543379"
"CA","F","1975","11","TU","21.037100456621"
"CA","F","1975","12","TL","23.8824200913242"
"CA","F","1975","12","TU","25.1175799086758"
"CA","F","1975","13","TL","19.7786529680365"
"CA","F","1975","13","TU","20.2213470319635"
"CA","F","1975","14","TL","27.7323059360731"
"CA","F","1975","14","TU","22.2676940639269"
"CA","F","1975","15","TL","42.8788242009132"
"CA","F","1975","15","TU","41.1211757990868"
"CA","F","1975","16","TL","41.9526255707763"
"CA","F","1975","16","TU","45.0473744292237"
"CA","F","1975","17","TL","39.0074200913242"
"CA","F","1975","17","TU","56.9925799086758"
"CA","F","1975","18","TL","64.0243150684932"
"CA","F","1975","18","TU","55.9756849315069"
"CA","F","1975","19","TL","61.8973173515982"
"CA","F","1975","19","TU","64.1026826484018"
"CA","F","1975","20","TL","62.2860730593607"
"CA","F","1975","20","TU","65.7139269406393"
"CA","F","1975","21","TL","81.8819063926941"
"CA","F","1975","21","TU","73.1180936073059"
"CA","F","1975","22","TL","79.3923515981735"
"CA","F","1975","22","TU","81.6076484018265"
"CA","F","1975","23","TL","77.3686643835616"
"CA","F","1975","23","TU","67.6313356164384"
"CA","F","1975","24","TL","68.3146689497717"
"CA","F","1975","24","TU","71.6853310502283"
"CA","F","1975","25","TL","67.9865296803653"
"CA","F","1975","25","TU","73.0134703196347"
"CA","F","1975","26","TL","74.315696347032"
"CA","F","1975","26","TU","73.684303652968"
"CA","F","1975","27","TL","81.4304223744292"
"CA","F","1975","27","TU","76.5695776255708"
"CA","F","1975","28","TL","82.8069634703196"
"CA","F","1975","28","TU","81.1930365296804"
"CA","F","1975","29","TL","75.8189497716895"
"CA","F","1975","29","TU","64.1810502283105"
"CA","F","1975","30","TL","74.5274543378995"
"CA","F","1975","30","TU","77.4725456621005"
"CA","F","1975","31","TL","70.7134703196347"
"CA","F","1975","31","TU","79.2865296803653"
"CA","F","1975","32","TL","88.0782534246575"
"CA","F","1975","32","TU","86.9217465753425"
"CA","F","1975","33","TL","74.2893835616438"
"CA","F","1975","33","TU","76.7106164383562"
"CA","F","1975","34","TL","77.2567351598174"
"CA","F","1975","34","TU","63.7432648401826"
"CA","F","1975","35","TL","66.2181506849315"
"CA","F","1975","35","TU","69.7818493150685"
"CA","F","1975","36","TL","80.8379566210046"
"CA","F","1975","36","TU","74.1620433789954"
"CA","F","1975","37","TL","83.6401255707762"
"CA","F","1975","37","TU","90.3598744292238"
"CA","F","1975","38","TL","86.5237442922374"
"CA","F","1975","38","TU","92.4762557077626"
"CA","F","1975","39","TL","89.4086187214612"
"CA","F","1975","39","TU","95.5913812785388"
"CA","F","1975","40","TL","128.449657534247"
"CA","F","1975","40","TU","120.550342465753"
"CA","F","1975","41","TL","117.738127853881"
"CA","F","1975","41","TU","126.261872146119"
"CA","F","1975","42","TL","121.925171232877"
"CA","F","1975","42","TU","124.074828767123"
"CA","F","1975","43","TL","152.907248858447"
"CA","F","1975","43","TU","149.092751141553"
"CA","F","1975","44","TL","164.695148401826"
"CA","F","1975","44","TU","183.304851598174"
"CA","F","1975","45","TL","163.174372146119"
"CA","F","1975","45","TU","191.825627853881"
"CA","F","1975","46","TL","178.319691780822"
"CA","F","1975","46","TU","228.680308219178"
"CA","F","1975","47","TL","188.061929223744"
"CA","F","1975","47","TU","203.938070776256"
"CA","F","1975","48","TL","247.741723744292"
"CA","F","1975","48","TU","246.258276255708"
"CA","F","1975","49","TL","241.531906392694"
"CA","F","1975","49","TU","258.468093607306"
"CA","F","1975","50","TL","294.128424657534"
"CA","F","1975","50","TU","305.871575342466"
"CA","F","1975","51","TL","335.75102739726"
"CA","F","1975","51","TU","329.24897260274"
"CA","F","1975","52","TL","321.970376712329"
"CA","F","1975","52","TU","342.029623287671"
"CA","F","1975","53","TL","362.457420091324"
"CA","F","1975","53","TU","382.542579908676"
"CA","F","1975","54","TL","400.703938356164"
"CA","F","1975","54","TU","391.296061643836"
"CA","F","1975","55","TL","400.175"
"CA","F","1975","55","TU","391.825"
"CA","F","1975","56","TL","366.898173515982"
"CA","F","1975","56","TU","407.101826484018"
"CA","F","1975","57","TL","487.602568493151"
"CA","F","1975","57","TU","462.397431506849"
"CA","F","1975","58","TL","440.754337899543"
"CA","F","1975","58","TU","460.245662100457"
"CA","F","1975","59","TL","460.671175799087"
"CA","F","1975","59","TU","487.328824200913"
"CA","F","1975","60","TL","490.124828767123"
"CA","F","1975","60","TU","526.875171232877"
"CA","F","1975","61","TL","499.57654109589"
"CA","F","1975","61","TU","510.42345890411"
"CA","F","1975","62","TL","553.418436073059"
"CA","F","1975","62","TU","564.581563926941"
"CA","F","1975","63","TL","545.772602739726"
"CA","F","1975","63","TU","572.227397260274"
"CA","F","1975","64","TL","584.830251141552"
"CA","F","1975","64","TU","602.169748858448"
"CA","F","1975","65","TL","661.532248858447"
"CA","F","1975","65","TU","675.467751141553"
"CA","F","1975","66","TL","633.40348173516"
"CA","F","1975","66","TU","647.59651826484"
"CA","F","1975","67","TL","672.882077625571"
"CA","F","1975","67","TU","669.117922374429"
"CA","F","1975","68","TL","704.802340182648"
"CA","F","1975","68","TU","738.197659817352"
"CA","F","1975","69","TL","718.934988584475"
"CA","F","1975","69","TU","735.065011415525"
"CA","F","1975","70","TL","742.620776255708"
"CA","F","1975","70","TU","762.379223744292"
"CA","F","1975","71","TL","777.42654109589"
"CA","F","1975","71","TU","797.57345890411"
"CA","F","1975","72","TL","794.161700913242"
"CA","F","1975","72","TU","816.838299086758"
"CA","F","1975","73","TL","830.790867579909"
"CA","F","1975","73","TU","834.209132420091"
"CA","F","1975","74","TL","888.952568493151"
"CA","F","1975","74","TU","1053.04743150685"
"CA","F","1975","75","TL","972.585102739726"
"CA","F","1975","75","TU","972.414897260274"
"CA","F","1975","76","TL","913.120776255708"
"CA","F","1975","76","TU","1039.87922374429"
"CA","F","1975","77","TL","1063.01010273973"
"CA","F","1975","77","TU","1061.98989726027"
"CA","F","1975","78","TL","984.544178082192"
"CA","F","1975","78","TU","1104.45582191781"
"CA","F","1975","79","TL","1105.66375570776"
"CA","F","1975","79","TU","1175.33624429224"
"CA","F","1975","80","TL","1108.35799086758"
"CA","F","1975","80","TU","1178.64200913242"
"CA","F","1975","81","TL","1078.24446347032"
"CA","F","1975","81","TU","1189.75553652968"
"CA","F","1975","82","TL","1186.89914383562"
"CA","F","1975","82","TU","1253.10085616438"
"CA","F","1975","83","TL","1164.95422374429"
"CA","F","1975","83","TU","1164.04577625571"
"CA","F","1975","84","TL","1097.68361872146"
"CA","F","1975","84","TU","1222.31638127854"
"CA","F","1975","85","TL","1132.32568493151"
"CA","F","1975","85","TU","1165.67431506849"
"CA","F","1975","86","TL","1010.71712328767"
"CA","F","1975","86","TU","1099.28287671233"
"CA","F","1975","87","TL","965.457762557078"
"CA","F","1975","87","TU","1003.54223744292"
"CA","F","1975","88","TL","841.275856164384"
"CA","F","1975","88","TU","915.724143835616"
"CA","F","1975","89","TL","799.31198630137"
"CA","F","1975","89","TU","840.68801369863"
"CA","F","1975","90","TL","749.186073059361"
"CA","F","1975","90","TU","833.813926940639"
"CA","F","1975","91","TL","630.273515981735"
"CA","F","1975","91","TU","652.726484018265"
"CA","F","1975","92","TL","518.880878995434"
"CA","F","1975","92","TU","538.119121004566"
"CA","F","1975","93","TL","454.715867579909"
"CA","F","1975","93","TU","432.284132420091"
"CA","F","1975","94","TL","333.946232876712"
"CA","F","1975","94","TU","362.053767123288"
"CA","F","1975","95","TL","263.112785388128"
"CA","F","1975","95","TU","277.887214611872"
"CA","F","1975","96","TL","198.432705479452"
"CA","F","1975","96","TU","208.567294520548"
"CA","F","1975","97","TL","155.853139269406"
"CA","F","1975","97","TU","165.146860730594"
"CA","F","1975","98","TL","97.1833904109589"
"CA","F","1975","98","TU","104.816609589041"
"CA","F","1975","99","TL","70.1223744292237"
"CA","F","1975","99","TU","77.8776255707763"
"CA","F","1975","100","TL","49.1503424657534"
"CA","F","1975","100","TU","44.8496575342466"
"CA","F","1975","101","TL","36.0009703196347"
"CA","F","1975","101","TU","36.9990296803653"
"CA","F","1975","102","TL","19.7477739726027"
